token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size,freeze_qty,is_cas_enabled
7105,TEGA-EQ,TEGA,,-1.000000,1,,NSE,10.000000,61379,False
714,SHALBY-EQ,SHALBY,,-1.000000,1,,NSE,1.000000,635745,False
24582,SANSTAR-EQ,SANSTAR,,-1.000000,1,,NSE,1.000000,893397,False
11860,JKPAPER-EQ,JKPAPER,,-1.000000,1,,NSE,5.000000,257110,False
722,SBIETFPB-EQ,SBIETFPB,,-1.000000,1,,NSE,1.000000,357044,False
7196,BBETF0432-EQ,BBETF0432,,-1.000000,1,,NSE,1.000000,73657,False
11956,MEDANTA-EQ,MEDANTA,,-1.000000,1,,NSE,10.000000,71518,False
739,COROMANDEL-EQ,COROMANDEL,,-1.000000,1,,NSE,10.000000,48087,False
7361,SETFNIFBK-EQ,SETFNIFBK,,-1.000000,1,,NSE,1.000000,169230,False
7422,MONQ50-EQ,MONQ50,,-1.000000,1,,NSE,1.000000,479873,False
11966,BIKAJI-EQ,BIKAJI,,-1.000000,1,,NSE,5.000000,163981,False
11975,RML-EQ,RML,,-1.000000,1,,NSE,10.000000,90262,False
11987,ICIL-EQ,ICIL,,-1.000000,1,,NSE,5.000000,247171,False
751607,QMSMEDI-EQ,QMSMEDI,,-1.000000,1,,NSE,1.000000,632334,False
24777,OLAELEC-EQ,OLAELEC,,-1.000000,1,,NSE,1.000000,2508597,False
12018,SUZLON-EQ,SUZLON,,-1.000000,1,,NSE,1.000000,2102640,True
7518,TREJHARA-EQ,TREJHARA,,-1.000000,1,,NSE,1.000000,617003,False
754612,SMALLIETF-EQ,SMALLIETF,,-1.000000,1,,NSE,1.000000,162482,False
1232,GRASIM-EQ,GRASIM,,-1.000000,1,,NSE,10.000000,29943,True
25073,RAYMONDLSL-EQ,RAYMONDLSL,,-1.000000,1,,NSE,5.000000,139576,False
25082,TREEHOUSE-EQ,TREEHOUSE,,-1.000000,1,,NSE,1.000000,1383560,False
756802,OSWALPUMPS-EQ,OSWALPUMPS,,-1.000000,1,,NSE,5.000000,331982,False
12603,PRECAM-EQ,PRECAM,,-1.000000,1,,NSE,1.000000,741649,False
25178,TDPOWERSYS-EQ,TDPOWERSYS,,-1.000000,1,,NSE,10.000000,67490,False
25222,SANOFICONR-EQ,SANOFICONR,,-1.000000,1,,NSE,10.000000,22316,False
12716,TEAMLEASE-EQ,TEAMLEASE,,-1.000000,1,,NSE,10.000000,79534,False
1289,GFLLIMITED-EQ,GFLLIMITED,,-1.000000,1,,NSE,1.000000,2087589,False
1313,HARRMALAYA-EQ,HARRMALAYA,,-1.000000,1,,NSE,1.000000,455073,False
13211,JAGRAN-EQ,JAGRAN,,-1.000000,1,,NSE,1.000000,1573422,False
757545,TRAVELFOOD-EQ,TRAVELFOOD,,-1.000000,1,,NSE,10.000000,71896,False
13276,LANDMARK-EQ,LANDMARK,,-1.000000,1,,NSE,5.000000,182445,False
13285,M&MFIN-EQ,M&MFIN,,-1.000000,1,,NSE,5.000000,251584,False
13404,SUNTV-EQ,SUNTV,,-1.000000,1,,NSE,5.000000,208864,False
13409,GPIL-EQ,GPIL,,-1.000000,1,,NSE,1.000000,436167,False
13414,RSYSTEMS-EQ,RSYSTEMS,,-1.000000,1,,NSE,5.000000,416479,False
13423,ELIN-EQ,ELIN,,-1.000000,1,,NSE,1.000000,1022568,False
757767,SAMBHV-EQ,SAMBHV,,-1.000000,1,,NSE,1.000000,844233,False
13430,KELLTONTEC-EQ,KELLTONTEC,,-1.000000,1,,NSE,1.000000,7230396,False
13441,BALPHARMA-EQ,BALPHARMA,,-1.000000,1,,NSE,1.000000,520612,False
1348,HEROMOTOCO-EQ,HEROMOTOCO,,-1.000000,1,,NSE,50.000000,16807,True
13585,ATLANTAA-EQ,ATLANTAA,,-1.000000,1,,NSE,1.000000,2373524,False
13648,TALBROAUTO-EQ,TALBROAUTO,,-1.000000,1,,NSE,5.000000,239566,False
27079,KPEL-EQ,KPEL,,-1.000000,1,,NSE,5.000000,385161,False
13735,GLOBALVECT-EQ,GLOBALVECT,,-1.000000,1,,NSE,1.000000,457800,False
758165,GROWWPOWER-EQ,GROWWPOWER,,-1.000000,1,,NSE,1.000000,7797300,False
27571,ODIGMA-EQ,ODIGMA,,-1.000000,1,,NSE,1.000000,1022151,False
13839,DONEAR-EQ,DONEAR,,-1.000000,1,,NSE,1.000000,1176448,False
13880,BANCOINDIA-EQ,BANCOINDIA,,-1.000000,1,,NSE,5.000000,159057,False
758551,RAYMONDREL-EQ,RAYMONDREL,,-1.000000,1,,NSE,5.000000,172093,False
758563,ELLEN-EQ,ELLEN,,-1.000000,1,,NSE,5.000000,308789,False
758595,INTERNET-EQ,INTERNET,,-1.000000,1,,NSE,1.000000,800939,False
277,GICRE-EQ,GICRE,,-1.000000,1,,NSE,5.000000,280704,False
13951,PARACABLES-EQ,PARACABLES,,-1.000000,1,,NSE,1.000000,1465617,False
2783,JUBLINGREA-EQ,JUBLINGREA,,-1.000000,1,,NSE,5.000000,139530,False
2854,CRAFTSMAN-EQ,CRAFTSMAN,,-1.000000,1,,NSE,50.000000,9494,False
2866,RCF-EQ,RCF,,-1.000000,1,,NSE,1.000000,805464,False
2868,HITECH-EQ,HITECH,,-1.000000,1,,NSE,1.000000,1286078,False
14043,SARLAPOLY-EQ,SARLAPOLY,,-1.000000,1,,NSE,1.000000,995616,False
14058,SANGHVIMOV-EQ,SANGHVIMOV,,-1.000000,1,,NSE,5.000000,199817,False
14063,WANBURY-EQ,WANBURY,,-1.000000,1,,NSE,5.000000,380559,False
1415,GLOBAL-EQ,GLOBAL,,-1.000000,1,,NSE,1.000000,971404,False
759012,GANESHCP-EQ,GANESHCP,,-1.000000,1,,NSE,1.000000,616257,False
759093,SHRINGARMS-EQ,SHRINGARMS,,-1.000000,1,,NSE,1.000000,435294,False
14223,TIIL-EQ,TIIL,,-1.000000,1,,NSE,10.000000,34734,False
759205,JKIPL-EQ,JKIPL,,-1.000000,1,,NSE,1.000000,1000492,False
29025,INDOFARM-EQ,INDOFARM,,-1.000000,1,,NSE,1.000000,671569,False
759316,RUBICON-EQ,RUBICON,,-1.000000,1,,NSE,10.000000,60364,False
759381,MONEYBOXX-EQ,MONEYBOXX,,-1.000000,1,,NSE,1.000000,1666624,False
14552,PHOENIXLTD-EQ,PHOENIXLTD,,-1.000000,1,,NSE,10.000000,52215,True
759439,PATELRMART-EQ,PATELRMART,,-1.000000,1,,NSE,1.000000,454146,False
759453,VIKRAMSOLR-EQ,VIKRAMSOLR,,-1.000000,1,,NSE,1.000000,626510,False
759458,GROWWNXT50-EQ,GROWWNXT50,,-1.000000,1,,NSE,1.000000,39768,False
1467,JSWDULUX-EQ,JSWDULUX,,-1.000000,1,,NSE,10.000000,32242,False
14667,KMSUGAR-EQ,KMSUGAR,,-1.000000,1,,NSE,1.000000,3008405,False
759522,GROWWSC250-EQ,GROWWSC250,,-1.000000,1,,NSE,1.000000,522802,False
2972,ORIENTELEC-EQ,ORIENTELEC,,-1.000000,1,,NSE,1.000000,526800,False
1485,IFBIND-EQ,IFBIND,,-1.000000,1,,NSE,10.000000,73622,False
14758,051NSETEST-EQ,051NSETEST,,-1.000000,1,,NSE,5.000000,500000,False
29733,NIBL-EQ,NIBL,,-1.000000,1,,NSE,1.000000,792342,False
29758,MSCIINDIA-EQ,MSCIINDIA,,-1.000000,1,,NSE,1.000000,3289238,False
759842,BETA-EQ,BETA,,-1.000000,1,,NSE,10.000000,39077,False
759780,ENERGY-EQ,ENERGY,,-1.000000,1,,NSE,1.000000,2488793,False
14853,OMAXE-EQ,OMAXE,,-1.000000,1,,NSE,1.000000,1219763,False
759891,MOIPO-EQ,MOIPO,,-1.000000,1,,NSE,1.000000,40875,False
14938,GSEC10YEAR-EQ,GSEC10YEAR,,-1.000000,1,,NSE,1.000000,855534,False
3001,BSE500IETF-EQ,BSE500IETF,,-1.000000,1,,NSE,1.000000,2496827,False
14966,CSBBANK-EQ,CSBBANK,,-1.000000,1,,NSE,5.000000,313141,False
760101,SKFINDUS-EQ,SKFINDUS,,-1.000000,1,,NSE,10.000000,36682,False
15032,PSUBNKBEES-EQ,PSUBNKBEES,,-1.000000,1,,NSE,1.000000,1035317,False
15061,PSUBANK-EQ,PSUBANK,,-1.000000,1,,NSE,1.000000,1155358,False
15124,KOLTEPATIL-EQ,KOLTEPATIL,,-1.000000,1,,NSE,5.000000,202900,False
760229,MEESHO-EQ,MEESHO,,-1.000000,1,,NSE,1.000000,519608,False
760247,ABSL10BANK-EQ,ABSL10BANK,,-1.000000,1,,NSE,1.000000,590862,False
15204,ARIES-EQ,ARIES,,-1.000000,1,,NSE,5.000000,251659,False
1521,INDIAGLYCO-EQ,INDIAGLYCO,,-1.000000,1,,NSE,10.000000,95245,False
15214,DVL-EQ,DVL,,-1.000000,1,,NSE,1.000000,369546,False
15254,CEATLTD-EQ,CEATLTD,,-1.000000,1,,NSE,10.000000,26858,False
760359,SMALLADD-EQ,SMALLADD,,-1.000000,1,,NSE,1.000000,133658,False
760415,TOP20-EQ,TOP20,,-1.000000,1,,NSE,1.000000,545577,False
760438,GROWWMETAL-EQ,GROWWMETAL,,-1.000000,1,,NSE,1.000000,1134908,False
1530,INDIANHUME-EQ,INDIANHUME,,-1.000000,1,,NSE,5.000000,266411,False
3063,VEDL-EQ,VEDL,,-1.000000,1,,NSE,5.000000,359755,True
15313,IRB-EQ,IRB,,-1.000000,1,,NSE,1.000000,5169384,False
3066,SESHAPAPER-EQ,SESHAPAPER,,-1.000000,1,,NSE,1.000000,429872,False
3138,HONDAPOWER-EQ,HONDAPOWER,,-1.000000,1,,NSE,10.000000,47550,False
1576,GILLETTE-EQ,GILLETTE,,-1.000000,1,,NSE,50.000000,13164,False
1581,TARC-EQ,TARC,,-1.000000,1,,NSE,1.000000,777873,False
1624,IOC-EQ,IOC,,-1.000000,1,,NSE,1.000000,706061,True
3237,JTEKTINDIA-EQ,JTEKTINDIA,,-1.000000,1,,NSE,1.000000,716793,False
1627,LINDEINDIA-EQ,LINDEINDIA,,-1.000000,1,,NSE,50.000000,14754,False
1628,BECTORFOOD-EQ,BECTORFOOD,,-1.000000,1,,NSE,1.000000,412595,False
324,ANGELONE-EQ,ANGELONE,,-1.000000,1,,NSE,5.000000,343419,True
3273,SRF-EQ,SRF,,-1.000000,1,,NSE,10.000000,38535,True
3327,SUDARSCHEM-EQ,SUDARSCHEM,,-1.000000,1,,NSE,10.000000,95689,False
760709,NEXT50ETF-EQ,NEXT50ETF,,-1.000000,1,,NSE,1.000000,90298,False
341,BALRAMCHIN-EQ,BALRAMCHIN,,-1.000000,1,,NSE,5.000000,165195,False
1675,ITI-EQ,ITI,,-1.000000,1,,NSE,5.000000,352403,False
16777,SILVERAG-EQ,SILVERAG,,-1.000000,1,,NSE,1.000000,440616,False
347,BANARBEADS-EQ,BANARBEADS,,-1.000000,1,,NSE,1.000000,215738,False
3496,TIRUMALCHM-EQ,TIRUMALCHM,,-1.000000,1,,NSE,1.000000,622172,False
16859,SINDHUTRAD-EQ,SINDHUTRAD,,-1.000000,1,,NSE,1.000000,4130827,False
16863,LPDC-EQ,LPDC,,-1.000000,1,,NSE,1.000000,4386481,False
3579,UNICHEMLAB-EQ,UNICHEMLAB,,-1.000000,1,,NSE,5.000000,183477,False
3607,UNIVCABLES-EQ,UNIVCABLES,,-1.000000,1,,NSE,10.000000,58509,False
3626,HEALTHIETF-EQ,HEALTHIETF,,-1.000000,1,,NSE,1.000000,447048,False
16915,ZFCVINDIA-EQ,ZFCVINDIA,,-1.000000,1,,NSE,10.000000,38238,False
3676,VESUVIUS-EQ,VESUVIUS,,-1.000000,1,,NSE,5.000000,218791,False
381,SINTERCOM-EQ,SINTERCOM,,-1.000000,1,,NSE,1.000000,900159,False
3787,WIPRO-EQ,WIPRO,,-1.000000,1,,NSE,1.000000,534823,True
17270,ASPINWALL-EQ,ASPINWALL,,-1.000000,1,,NSE,1.000000,255658,False
17272,SETFGOLD-EQ,SETFGOLD,,-1.000000,1,,NSE,1.000000,773726,False
395,BEML-EQ,BEML,,-1.000000,1,,NSE,10.000000,52555,False
3880,SOMANYCERA-EQ,SOMANYCERA,,-1.000000,1,,NSE,5.000000,196820,False
3908,PREMIERPOL-EQ,PREMIERPOL,,-1.000000,1,,NSE,1.000000,1365841,False
17358,UTKARSHBNK-EQ,UTKARSHBNK,,-1.000000,1,,NSE,1.000000,7086063,False
17364,VINATIORGA-EQ,VINATIORGA,,-1.000000,1,,NSE,10.000000,75261,False
419,BEPL-EQ,BEPL,,-1.000000,1,,NSE,1.000000,829445,False
422,BHARATFORG-EQ,BHARATFORG,,-1.000000,1,,NSE,10.000000,47808,True
4010,PVP-EQ,PVP,,-1.000000,1,,NSE,1.000000,2928239,False
17388,ADANIPOWER-EQ,ADANIPOWER,,-1.000000,1,,NSE,1.000000,482117,True
17419,BANKETF-EQ,BANKETF,,-1.000000,1,,NSE,1.000000,170627,False
17486,EXPLEOSOL-EQ,EXPLEOSOL,,-1.000000,1,,NSE,5.000000,121488,False
4481,AARTIDRUGS-EQ,AARTIDRUGS,,-1.000000,1,,NSE,5.000000,231734,False
4391,GULFOILLUB-EQ,GULFOILLUB,,-1.000000,1,,NSE,10.000000,84624,False
4410,JAGSNPHARM-EQ,JAGSNPHARM,,-1.000000,1,,NSE,1.000000,443467,False
17728,ASTEC-EQ,ASTEC,,-1.000000,1,,NSE,5.000000,164514,False
471,OSWALGREEN-EQ,OSWALGREEN,,-1.000000,1,,NSE,1.000000,4750455,False
4487,ALKYLAMINE-EQ,ALKYLAMINE,,-1.000000,1,,NSE,10.000000,52882,False
17764,REFEX-EQ,REFEX,,-1.000000,1,,NSE,5.000000,340715,False
17778,ATL-EQ,ATL,,-1.000000,1,,NSE,1.000000,4055146,False
17833,AHLUCONT-EQ,AHLUCONT,,-1.000000,1,,NSE,5.000000,123592,False
4732,SKMEGGPROD-EQ,SKMEGGPROD,,-1.000000,1,,NSE,1.000000,388525,False
4745,BANKINDIA-EQ,BANKINDIA,,-1.000000,1,,NSE,1.000000,682900,True
761680,POWERICA-EQ,POWERICA,,-1.000000,1,,NSE,5.000000,178691,False
761688,SAHLIBHFI-EQ,SAHLIBHFI,,-1.000000,1,,NSE,1.000000,1010050,False
4907,ENGINERSIN-EQ,ENGINERSIN,,-1.000000,1,,NSE,1.000000,417597,False
480,BIRLACORPN-EQ,BIRLACORPN,,-1.000000,1,,NSE,5.000000,110502,False
17839,GILLANDERS-EQ,GILLANDERS,,-1.000000,1,,NSE,1.000000,697894,False
17869,JSWENERGY-EQ,JSWENERGY,,-1.000000,1,,NSE,5.000000,177847,True
761720,NIMBSPROJ-EQ,NIMBSPROJ,,-1.000000,1,,NSE,1.000000,540557,False
1797,AWHCL-EQ,AWHCL,,-1.000000,1,,NSE,5.000000,255325,False
17963,NESTLEIND-EQ,NESTLEIND,,-1.000000,1,,NSE,10.000000,65562,True
527,UTIAMC-EQ,UTIAMC,,-1.000000,1,,NSE,5.000000,108987,False
5186,STYLAMIND-EQ,STYLAMIND,,-1.000000,1,,NSE,10.000000,28201,False
762239,GSPCROP-EQ,GSPCROP,,-1.000000,1,,NSE,5.000000,169839,False
5378,ASAHIINDIA-EQ,ASAHIINDIA,,-1.000000,1,,NSE,5.000000,112167,False
762518,3BBLACKBIO-EQ,3BBLACKBIO,,-1.000000,1,,NSE,10.000000,79921,False
5449,CHEMPLASTS-EQ,CHEMPLASTS,,-1.000000,1,,NSE,1.000000,548324,False
5475,GRSE-EQ,GRSE,,-1.000000,1,,NSE,10.000000,38718,False
762538,AKCAPIT-EQ,AKCAPIT,,-1.000000,1,,NSE,10.000000,57849,False
18096,JUBLFOOD-EQ,JUBLFOOD,,-1.000000,1,,NSE,5.000000,205871,True
762608,BNAGROCHEM-EQ,BNAGROCHEM,,-1.000000,1,,NSE,5.000000,393536,False
762648,DRAGARWQ-EQ,DRAGARWQ,,-1.000000,1,,NSE,50.000000,18823,False
762658,ELCIDIN-EQ,ELCIDIN,,-1.000000,1,,NSE,500.000000,888,False
18110,VASCONEQ-EQ,VASCONEQ,,-1.000000,1,,NSE,1.000000,3198810,False
762807,NATIONSTD-EQ,NATIONSTD,,-1.000000,1,,NSE,1.000000,607900,False
762817,NILE-EQ,NILE,,-1.000000,1,,NSE,10.000000,62775,False
762854,QUINT-EQ,QUINT,,-1.000000,1,,NSE,1.000000,1543701,False
762864,RRIL-EQ,RRIL,,-1.000000,1,,NSE,1.000000,3963707,False
5865,LAGNAM-EQ,LAGNAM,,-1.000000,1,,NSE,1.000000,577776,False
762924,SURYALA-EQ,SURYALA,,-1.000000,1,,NSE,5.000000,139530,False
762971,WELSPLSOL-EQ,WELSPLSOL,,-1.000000,1,,NSE,1.000000,2097827,False
5911,PARAS-EQ,PARAS,,-1.000000,1,,NSE,10.000000,78008,False
625,ABREL-EQ,ABREL,,-1.000000,1,,NSE,10.000000,72602,False
6302,APOLSINHOT-EQ,APOLSINHOT,,-1.000000,1,,NSE,10.000000,81584,False
763530,FMCGADD-EQ,FMCGADD,,-1.000000,1,,NSE,1.000000,40419,False
634,IGARASHI-EQ,IGARASHI,,-1.000000,1,,NSE,5.000000,223283,False
6407,LAMBODHARA-EQ,LAMBODHARA,,-1.000000,1,,NSE,1.000000,339347,False
6705,PAYTM-EQ,PAYTM,,-1.000000,1,,NSE,10.000000,61472,True
764126,LASERPOWER-EQ,LASERPOWER,,-1.000000,1,,NSE,5.000000,355131,False
6858,DHRUV-EQ,DHRUV,,-1.000000,1,,NSE,1.000000,620206,False
764285,CEMNTGROWW-EQ,CEMNTGROWW,,-1.000000,1,,NSE,1.000000,161682,False
764364,INSUREIETF-EQ,INSUREIETF,,-1.000000,1,,NSE,1.000000,131664,False
764405,MOOILGAS-EQ,MOOILGAS,,-1.000000,1,,NSE,1.000000,40875,False
7,AARTIIND-EQ,AARTIIND,,-1.000000,1,,NSE,5.000000,188186,False
7177,RATEGAIN-EQ,RATEGAIN,,-1.000000,1,,NSE,5.000000,107175,False
7791,UNIINFO-EQ,UNIINFO,,-1.000000,1,,NSE,1.000000,349665,False
7229,HCLTECH-EQ,HCLTECH,,-1.000000,1,,NSE,10.000000,70555,True
7851,RAMCOSYS-EQ,RAMCOSYS,,-1.000000,1,,NSE,5.000000,161310,False
742,COSMOFIRST-EQ,COSMOFIRST,,-1.000000,1,,NSE,5.000000,109986,False
7412,ALPHA-EQ,ALPHA,,-1.000000,1,,NSE,1.000000,1853071,False
7457,HAVISHA-EQ,HAVISHA,,-1.000000,1,,NSE,1.000000,5020620,False
804,SHIVATEX-EQ,SHIVATEX,,-1.000000,1,,NSE,1.000000,423880,False
7965,MALLCOM-EQ,MALLCOM,,-1.000000,1,,NSE,5.000000,101899,False
7529,LCCINFOTEC-EQ,LCCINFOTEC,,-1.000000,1,,NSE,1.000000,5513002,False
8477,XELPMOC-EQ,XELPMOC,,-1.000000,1,,NSE,1.000000,483943,False
881,DRREDDY-EQ,DRREDDY,,-1.000000,1,,NSE,10.000000,82632,True
9007,NOVARTIND-EQ,NOVARTIND,,-1.000000,1,,NSE,10.000000,62813,False
756871,ENRIN-EQ,ENRIN,,-1.000000,1,,NSE,10.000000,27777,False
9039,UFO-EQ,UFO,,-1.000000,1,,NSE,1.000000,1269242,False
757014,THELEELA-EQ,THELEELA,,-1.000000,1,,NSE,5.000000,200040,False
9219,TPLPLASTEH-EQ,TPLPLASTEH,,-1.000000,1,,NSE,1.000000,1311464,False
9253,NILAINFRA-EQ,NILAINFRA,,-1.000000,1,,NSE,1.000000,12880176,False
9354,TAJGVK-EQ,TAJGVK,,-1.000000,1,,NSE,5.000000,283348,False
9356,MSTCLTD-EQ,MSTCLTD,,-1.000000,1,,NSE,5.000000,169804,False
9667,MEDICO-EQ,MEDICO,,-1.000000,1,,NSE,1.000000,2107461,False
9685,TRIDENT-EQ,TRIDENT,,-1.000000,1,,NSE,1.000000,4051284,False
9867,NEXTMEDIA-EQ,NEXTMEDIA,,-1.000000,1,,NSE,1.000000,2187398,False
758173,PROSTARM-EQ,PROSTARM,,-1.000000,1,,NSE,1.000000,701726,False
758700,ARFIN-EQ,ARFIN,,-1.000000,1,,NSE,1.000000,1180045,False
758853,SGFIN-EQ,SGFIN,,-1.000000,1,,NSE,5.000000,153487,False
758889,SGMART-EQ,SGMART,,-1.000000,1,,NSE,5.000000,139268,False
758952,ELM250-EQ,ELM250,,-1.000000,1,,NSE,1.000000,3200925,False
759057,SAATVIKGL-EQ,SAATVIKGL,,-1.000000,1,,NSE,5.000000,229678,False
759342,PACEDIGITK-EQ,PACEDIGITK,,-1.000000,1,,NSE,1.000000,545672,False
759397,SOLEX-EQ,SOLEX,,-1.000000,1,,NSE,5.000000,111157,False
759374,MOENERGY-EQ,MOENERGY,,-1.000000,1,,NSE,1.000000,570288,False
759402,ADVANCE-EQ,ADVANCE,,-1.000000,1,,NSE,1.000000,847350,False
759434,WEWORK-EQ,WEWORK,,-1.000000,1,,NSE,5.000000,141084,False
759610,CHOICEGOLD-EQ,CHOICEGOLD,,-1.000000,1,,NSE,1.000000,112808,False
759956,ARSSBL-EQ,ARSSBL,,-1.000000,1,,NSE,5.000000,201684,False
760007,EXCELSOFT-EQ,EXCELSOFT,,-1.000000,1,,NSE,1.000000,1330257,False
760073,JAYKAY-EQ,JAYKAY,,-1.000000,1,,NSE,1.000000,672672,False
760204,MARKOLINES-EQ,MARKOLINES,,-1.000000,1,,NSE,1.000000,571035,False
760224,VIDYAWIRES-EQ,VIDYAWIRES,,-1.000000,1,,NSE,1.000000,1077286,False
760300,LEMERITE-EQ,LEMERITE,,-1.000000,1,,NSE,1.000000,4092993,False
760328,SILVERBND-EQ,SILVERBND,,-1.000000,1,,NSE,1.000000,17234,False
760657,ADVAIT-EQ,ADVAIT,,-1.000000,1,,NSE,10.000000,47219,False
760976,GROWWPSE-EQ,GROWWPSE,,-1.000000,1,,NSE,1.000000,57410,False
761046,DEFENCE-EQ,DEFENCE,,-1.000000,1,,NSE,1.000000,625200,False
761066,ABSLMSCIN-EQ,ABSLMSCIN,,-1.000000,1,,NSE,1.000000,123412,False
761330,AEPL-EQ,AEPL,,-1.000000,1,,NSE,1.000000,6451397,False
761439,RSL-EQ,RSL,,-1.000000,1,,NSE,1.000000,641298,False
761511,VALUE-EQ,VALUE,,-1.000000,1,,NSE,1.000000,277375,False
762563,BAJAJST-EQ,BAJAJST,,-1.000000,1,,NSE,5.000000,271793,False
762653,ELANTAS-EQ,ELANTAS,,-1.000000,1,,NSE,50.000000,8736,False
762680,FERMENTA-EQ,FERMENTA,,-1.000000,1,,NSE,5.000000,211108,False
762685,FRONTSP-EQ,FRONTSP,,-1.000000,1,,NSE,10.000000,66237,False
762717,INDPRUD-EQ,INDPRUD,,-1.000000,1,,NSE,50.000000,15762,False
762742,KIRANVYPAR-EQ,KIRANVYPAR,,-1.000000,1,,NSE,1.000000,510187,False
762762,LAHOTIOV-EQ,LAHOTIOV,,-1.000000,1,,NSE,1.000000,953908,False
762802,MMWL-EQ,MMWL,,-1.000000,1,,NSE,1.000000,6560842,False
762812,NEAGI-EQ,NEAGI,,-1.000000,1,,NSE,10.000000,20341,False
762874,SAPPL-EQ,SAPPL,,-1.000000,1,,NSE,5.000000,289419,False
763572,PVTBKGROWW-EQ,PVTBKGROWW,,-1.000000,1,,NSE,1.000000,82473,False
763602,MSCI360-EQ,MSCI360,,-1.000000,1,,NSE,1.000000,209283,False
764255,CMLL-EQ,CMLL,,-1.000000,1,,NSE,5.000000,185601,False
764296,LCL-EQ,LCL,,-1.000000,1,,NSE,5.000000,194290,False
764428,MIDBANKADD-EQ,MIDBANKADD,,-1.000000,1,,NSE,1.000000,104737,False
764471,ANNAPURNA-EQ,ANNAPURNA,,-1.000000,1,,NSE,5.000000,679343,False
781,DALMIASUG-EQ,DALMIASUG,,-1.000000,1,,NSE,5.000000,243789,False
8003,SILVER-EQ,SILVER,,-1.000000,1,,NSE,1.000000,429368,False
8075,DALBHARAT-EQ,DALBHARAT,,-1.000000,1,,NSE,10.000000,54206,True
8132,BLBLIMITED-EQ,BLBLIMITED,,-1.000000,1,,NSE,1.000000,1728693,False
8146,DEVIT-EQ,DEVIT,,-1.000000,1,,NSE,1.000000,1843093,False
8153,MEGASTAR-EQ,MEGASTAR,,-1.000000,1,,NSE,5.000000,312541,False
8167,MANYAVAR-EQ,MANYAVAR,,-1.000000,1,,NSE,5.000000,191466,False
857,DHAMPURSUG-EQ,DHAMPURSUG,,-1.000000,1,,NSE,1.000000,628017,False
8828,GAEL-EQ,GAEL,,-1.000000,1,,NSE,1.000000,604527,False
8954,TTML-EQ,TTML,,-1.000000,1,,NSE,1.000000,2619603,False
9117,TIPSMUSIC-EQ,TIPSMUSIC,,-1.000000,1,,NSE,5.000000,148204,False
919,EIHOTEL-EQ,EIHOTEL,,-1.000000,1,,NSE,5.000000,334569,False
926,ORCHPHARMA-EQ,ORCHPHARMA,,-1.000000,1,,NSE,5.000000,94033,False
9158,BALAJITELE-EQ,BALAJITELE,,-1.000000,1,,NSE,1.000000,1098827,False
936,DPABHUSHAN-EQ,DPABHUSHAN,,-1.000000,1,,NSE,10.000000,70561,False
9288,KRITIKA-EQ,KRITIKA,,-1.000000,1,,NSE,1.000000,8707356,False
9384,CREATIVEYE-EQ,CREATIVEYE,,-1.000000,1,,NSE,1.000000,655904,False
9741,PARADEEP-EQ,PARADEEP,,-1.000000,1,,NSE,1.000000,678963,False
100,ARE&M-EQ,ARE&M,,-1.000000,1,,NSE,5.000000,103043,False
1023,FEDERALBNK-EQ,FEDERALBNK,,-1.000000,1,,NSE,5.000000,278920,True
10397,JISLJALEQS-EQ,JISLJALEQS,,-1.000000,1,,NSE,1.000000,3693819,False
10417,DYCL-EQ,DYCL,,-1.000000,1,,NSE,5.000000,220244,False
10511,NIFTYBETA-EQ,NIFTYBETA,,-1.000000,1,,NSE,1.000000,367490,False
10512,CONS-EQ,CONS,,-1.000000,1,,NSE,1.000000,945123,False
10700,SURANAT&P-EQ,SURANAT&P,,-1.000000,1,,NSE,1.000000,4439350,False
10733,SPORTKING-EQ,SPORTKING,,-1.000000,1,,NSE,1.000000,491227,False
1076,ZENSARTECH-EQ,ZENSARTECH,,-1.000000,1,,NSE,5.000000,202243,False
10753,UNIONBANK-EQ,UNIONBANK,,-1.000000,1,,NSE,1.000000,534352,True
10893,DBOL-EQ,DBOL,,-1.000000,1,,NSE,1.000000,876316,False
10999,MARUTI-EQ,MARUTI,,-1.000000,1,,NSE,100.000000,6916,True
11039,DCMNVL-EQ,DCMNVL,,-1.000000,1,,NSE,1.000000,557848,False
11060,KSOLVES-EQ,KSOLVES,,-1.000000,1,,NSE,5.000000,365887,False
11193,SILVERAXIS-EQ,SILVERAXIS,,-1.000000,1,,NSE,1.000000,431455,False
11239,NSIL-EQ,NSIL,,-1.000000,1,,NSE,50.000000,18135,False
11253,WELSPUNLIV-EQ,WELSPUNLIV,,-1.000000,1,,NSE,1.000000,604266,False
11256,JAIBALAJI-EQ,JAIBALAJI,,-1.000000,1,,NSE,1.000000,1518907,False
11271,DREDGECORP-EQ,DREDGECORP,,-1.000000,1,,NSE,10.000000,96431,False
11369,TTKHLTCARE-EQ,TTKHLTCARE,,-1.000000,1,,NSE,10.000000,90617,False
11394,ZOTA-EQ,ZOTA,,-1.000000,1,,NSE,10.000000,80001,False
11452,CCL-EQ,CCL,,-1.000000,1,,NSE,10.000000,87994,False
11471,EXCELINDUS-EQ,EXCELINDUS,,-1.000000,1,,NSE,5.000000,95134,False
1153,GLAXO-EQ,GLAXO,,-1.000000,1,,NSE,10.000000,38116,False
